sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Other-service,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Local-gov,Technical,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,40-49,Black,spouse not present,HS-grad,United-States,Private,Technical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,Europe,Non-Government,Nontechnical,<=50K
Female,45-49,White,Divorced,HS-grad,United-States,Private,Adm-clerical,>50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Exec-managerial,>50K
Male,50-54,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Government,Exec-managerial,<=50K
Male,20-39,White,Married-civ-spouse,Primary School,Mexico,Private,Other,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Female,20-39,Black,spouse not present,High School,United-States,Private,*,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Transport-moving,>50K
Female,20-39,White,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
*,*,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Male,42,*,Married-civ-spouse,Bachelors,*,Private,Adm-clerical,>50K
Female,25-29,White,Divorced,High School,United-States,Private,Machine-op-inspct,<=50K
Female,40-59,White,Divorced,High School,United-States,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Other-service,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,40-59,Other,*,High School,North America,Private,*,<=50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,60-64,White,spouse not present,HS-grad,North America,*,Other,<=50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K
Female,20-29,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Male,40-49,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,30-39,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,25-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Female,23,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Divorced,Professional Education,United-States,Non-Government,Sales,>50K
Male,60-64,White,Married-civ-spouse,HS-grad,*,Non-Government,*,<=50K
Female,35-39,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Female,30-34,White,Divorced,HS-grad,United-States,Private,Other-service,>50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Craft-repair,>50K
Female,40-59,*,spouse not present,Undergraduate,United-States,Private,Nontechnical,<=50K
Female,20-39,Black,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,>50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other,<=50K
Female,40-59,White,Divorced,Professional Education,North America,Local-gov,Other,<=50K
Female,20-39,Black,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,>50K
Female,20-39,Black,Never-married,*,North America,Private,Technical,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,State-gov,*,<=50K
*,40-59,White,*,High School,*,Private,*,<=50K
Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,40-49,White,Divorced,Some-college,United-States,Private,Nontechnical,<=50K
Female,35-39,White,Divorced,Higher education,United-States,*,*,>50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,>50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Male,20-39,*,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,30-39,White,Divorced,Higher education,United-States,Private,Technical,<=50K
Male,*,*,Never-married,High School,United-States,*,*,<=50K
Female,40-59,White,Widowed,High School,United-States,*,*,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Female,20-39,White,spouse not present,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,20-39,White,spouse not present,High School,United-States,Private,Other,<=50K
Female,20-39,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Never-married,Bachelors,North America,Private,Prof-specialty,<=50K
Male,50-59,White,Married-civ-spouse,*,North America,Private,Craft-repair,>50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,>50K
Male,40-59,White,spouse not present,Graduate,United-States,Private,Exec-managerial,>50K
Male,33,White,Divorced,HS-grad,United-States,Private,Other,<=50K
Male,20-24,Black,Never-married,HS-grad,United-States,Private,*,<=50K
Female,20-39,*,Divorced,HS-grad,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Nontechnical,<=50K
Female,40-59,White,Widowed,High School,United-States,*,*,>50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,20-39,White,spouse not present,Primary School,Mexico,Private,*,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,40-59,White,Divorced,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K
Male,60-69,*,Married-civ-spouse,HS-grad,United-States,Non-Government,Exec-managerial,>50K
Male,30-39,White,Married-civ-spouse,Prof-school,United-States,Non-Government,Prof-specialty,>50K
Female,20-39,Black,Never-married,HS-grad,North America,*,Other,<=50K
Male,40-59,White,Never-married,Some-college,United-States,Private,Nontechnical,>50K
Female,*,White,*,High School,United-States,Private,Adm-clerical,<=50K
Female,40-59,White,*,Undergraduate,United-States,Private,Adm-clerical,>50K
Male,20-39,White,spouse not present,High School,United-States,Private,Other,<=50K
Female,40-49,White,Divorced,Assoc-voc,United-States,Private,Technical,<=50K
Male,40-49,White,spouse not present,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,>50K
*,*,White,spouse not present,HS-grad,United-States,Local-gov,*,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,65-69,White,Married-civ-spouse,Prof-school,United-States,Non-Government,Prof-specialty,>50K
Female,20-39,White,Married-civ-spouse,High School,United-States,Private,Machine-op-inspct,<=50K
Female,20-29,Black,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Female,40-59,*,spouse not present,High School,United-States,Private,Machine-op-inspct,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Female,15-19,*,Never-married,High School,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,<=50K
Female,20-39,Black,spouse not present,High School,United-States,Private,*,<=50K
Female,30-39,*,Divorced,HS-grad,North America,Private,Other,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,35-39,White,spouse present,HS-grad,United-States,Private,Other-service,<=50K
Male,40-49,White,Divorced,Higher education,United-States,Private,Nontechnical,>50K
Male,40-59,White,Never-married,Higher education,United-States,*,Technical,>50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,>50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Government,Other,>50K
Male,30-39,*,Married-civ-spouse,Undergraduate,United-States,Non-Government,Other-service,<=50K
Male,40-49,White,Divorced,Higher education,United-States,Private,Nontechnical,<=50K
Male,19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,<=50K
Male,50-54,White,Married-civ-spouse,High School,United-States,Private,Machine-op-inspct,<=50K
Female,15-19,White,spouse not present,11th,United-States,Private,Other-service,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Female,30-34,White,Never-married,HS-grad,United-States,Private,*,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,20-29,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,40-59,Black,*,High School,United-States,Private,Other,<=50K
*,40-59,White,Married-civ-spouse,11th,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Divorced,Higher education,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Local-gov,Exec-managerial,>50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,*,*,Never-married,*,United-States,Private,*,<=50K
Female,40-59,Black,Divorced,Higher education,United-States,Local-gov,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Female,20-39,White,Divorced,Higher education,United-States,Private,Adm-clerical,<=50K
Female,20-29,White,Never-married,Some-college,North America,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Other-service,<=50K
Female,20-39,Black,spouse not present,High School,North America,Private,Other,<=50K
Male,40-49,*,Married-civ-spouse,Assoc-voc,United-States,Government,Craft-repair,>50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-24,White,Never-married,Some-college,North America,Private,Technical,<=50K
Male,20-29,White,spouse not present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Non-Government,Transport-moving,<=50K
Male,50-59,White,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,>50K
Male,45-49,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,>50K
Female,30-34,White,Never-married,Bachelors,United-States,*,Exec-managerial,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,Government,Nontechnical,<=50K
Female,*,White,Divorced,HS-grad,United-States,Government,Adm-clerical,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,50-59,White,Married-civ-spouse,Masters,United-States,Non-Government,Sales,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,15-19,White,Never-married,11th,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,Some-college,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Female,45-49,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,Asian-Pac-Islander,Never-married,Undergraduate,Asia,Private,*,<=50K
Female,50-59,White,spouse not present,HS-grad,United-States,Private,Prof-specialty,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,15-19,*,Never-married,Undergraduate,United-States,Private,Nontechnical,<=50K
Female,30-39,White,spouse not present,Bachelors,United-States,Government,Prof-specialty,<=50K
Female,35-39,White,Married-civ-spouse,Higher education,*,Private,Prof-specialty,<=50K
Male,40-59,White,*,Higher education,United-States,Private,Technical,>50K
Male,30-39,*,Married-civ-spouse,Higher education,United-States,Private,*,>50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,50-59,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Female,20-29,White,Married-civ-spouse,*,North America,Private,Other,<=50K
Female,20-39,White,Never-married,High School,North America,Private,Priv-house-serv,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,High School,*,Private,Craft-repair,<=50K
Male,*,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Male,*,Black,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Female,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Other,>50K
Male,40-49,Asian-Pac-Islander,Married-civ-spouse,Higher education,India,Non-Government,Prof-specialty,>50K
Male,20-39,White,Never-married,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K
Female,30-39,Black,spouse not present,Some-college,United-States,Private,*,<=50K
Male,30-34,White,Married-civ-spouse,Masters,United-States,Private,Technical,>50K
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,60-69,White,Married-civ-spouse,7th-8th,United-States,Non-Government,Other,<=50K
Male,*,White,spouse not present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,60-64,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,<=50K
Female,*,*,*,High School,United-States,Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,North America,Non-Government,Prof-specialty,>50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,*,White,Married-civ-spouse,Higher education,*,Private,Technical,<=50K
Male,40-44,White,Divorced,High School,United-States,Non-Government,Technical,<=50K
Female,60-64,White,spouse not present,HS-grad,North America,*,Other,<=50K
Male,45-49,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,>50K
Male,30-39,White,*,HS-grad,United-States,Government,Craft-repair,>50K
Female,*,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,20-29,White,Married-civ-spouse,High School,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Female,45-49,Black,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Female,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Female,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,15-19,White,Never-married,HS-grad,United-States,Private,*,<=50K
Female,30-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,15-19,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,*,White,Widowed,HS-grad,United-States,Private,*,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,>50K
Female,18,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,45-49,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,>50K
Female,30-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,25-29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Never-married,Higher education,United-States,Government,Adm-clerical,<=50K
Male,50-59,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,40-44,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,11th,United-States,Non-Government,Transport-moving,<=50K
Male,25-29,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,>50K
Male,20-39,White,Never-married,Professional Education,United-States,Private,Exec-managerial,>50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Female,40-59,White,Divorced,Undergraduate,North America,Private,Exec-managerial,<=50K
Female,17,White,Never-married,11th,United-States,Private,Sales,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Sales,<=50K
Male,25-29,White,Never-married,High School,United-States,Private,Other,<=50K
Female,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,30-34,White,spouse not present,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Male,35-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,<=50K
Female,45-49,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Divorced,High School,North America,Non-Government,Transport-moving,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Non-Government,Farming-fishing,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,60-79,White,spouse not present,HS-grad,United-States,Non-Government,Sales,<=50K
Male,42,*,Married-civ-spouse,Bachelors,*,Private,Adm-clerical,>50K
Male,30-34,White,spouse not present,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Female,20-39,White,spouse not present,HS-grad,*,Private,Other-service,<=50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Technical,>50K
Male,20-39,Black,Never-married,High School,United-States,Private,Other,<=50K
Female,20-29,*,Never-married,Undergraduate,United-States,Private,Other,<=50K
Male,40-49,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Male,*,White,Never-married,Undergraduate,United-States,*,Exec-managerial,<=50K
Male,30-34,White,Never-married,Bachelors,United-States,Private,Technical,<=50K
Female,40-59,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Female,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Sales,>50K
Male,20-39,White,*,Undergraduate,North America,Government,Other,>50K
Male,30-39,Black,Married-civ-spouse,Higher education,United-States,Local-gov,*,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
Female,*,*,Divorced,*,United-States,*,*,<=50K
Male,20-39,White,spouse present,HS-grad,United-States,Non-Government,Adm-clerical,<=50K
Female,15-19,White,Never-married,High School,United-States,Private,Other-service,<=50K
Male,15-19,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Female,30-39,Black,spouse not present,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-39,White,Married-civ-spouse,High School,North America,Private,Other-service,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Nontechnical,<=50K
Female,40-49,White,spouse not present,Higher education,United-States,Government,Other,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K
Female,35-39,White,Divorced,Higher education,United-States,*,*,<=50K
Male,20-39,*,spouse not present,Higher education,Europe,Private,Technical,<=50K
Male,20-39,Black,spouse not present,HS-grad,United-States,Private,*,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Non-Government,Craft-repair,<=50K
Male,15-19,Black,Never-married,High School,United-States,Private,Other-service,<=50K
Male,15-19,*,Married-civ-spouse,High School,United-States,Private,Handlers-cleaners,<=50K
Female,*,White,*,High School,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,20-24,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,20-39,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,30-39,White,Never-married,Undergraduate,United-States,Private,Exec-managerial,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,20-39,White,spouse not present,Some-college,United-States,*,Handlers-cleaners,<=50K
Male,55-59,White,Married-civ-spouse,*,United-States,Private,*,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Sales,>50K
Female,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,15-19,White,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Male,60-79,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Divorced,Professional Education,United-States,Non-Government,Technical,<=50K
Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,40-59,Black,*,High School,United-States,Private,Other,<=50K
Male,40,White,Divorced,HS-grad,North America,Non-Government,Craft-repair,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,Europe,Non-Government,Nontechnical,>50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Female,*,White,Widowed,HS-grad,United-States,Private,*,<=50K
Female,40-59,Asian-Pac-Islander,spouse not present,*,*,Private,*,<=50K
Female,40-49,White,Divorced,Assoc-voc,United-States,Private,Technical,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,>50K
Male,*,White,Never-married,High School,United-States,Local-gov,*,<=50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,35-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,20-39,*,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,30-34,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,60-79,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-24,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Female,40-59,White,Divorced,Undergraduate,North America,Private,Exec-managerial,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,15-19,White,spouse not present,High School,United-States,Private,Sales,<=50K
Female,40-59,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,<=50K
Female,20-29,White,Never-married,Higher education,United-States,State-gov,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Exec-managerial,>50K
Male,25-29,White,Married-civ-spouse,Bachelors,*,Private,Sales,>50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,20-24,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
Male,20-39,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
Male,20-24,White,Never-married,Undergraduate,*,Private,Nontechnical,<=50K
Female,*,White,spouse not present,Undergraduate,*,*,*,<=50K
Female,20-39,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,60-64,White,Married-civ-spouse,7th-8th,United-States,Non-Government,Sales,>50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,40-59,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Female,*,White,Never-married,Graduate,United-States,Local-gov,Prof-specialty,>50K
Male,40-59,White,*,Undergraduate,United-States,*,Other,<=50K
*,20-39,White,Divorced,11th,United-States,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K
Female,45-49,Black,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,*,White,Never-married,Undergraduate,United-States,*,Exec-managerial,>50K
*,20-39,White,Married-civ-spouse,Higher education,North America,*,Adm-clerical,<=50K
Female,20-24,White,Never-married,*,North America,Private,Technical,<=50K
Female,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,40-49,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
*,40-59,Black,*,Higher education,United-States,Government,*,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Adm-clerical,<=50K
Male,*,Black,*,High School,United-States,Local-gov,Other,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,North America,Private,Technical,<=50K
Female,40-59,Black,spouse not present,High School,United-States,*,*,<=50K
Male,20-29,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,40-49,White,Divorced,Higher education,United-States,Self-emp-not-inc,Sales,>50K
Male,60-69,White,*,HS-grad,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,>50K
Male,50-54,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Never-married,High School,United-States,Private,Craft-repair,<=50K
Male,40-44,White,Divorced,High School,United-States,Non-Government,Technical,<=50K
Male,20-29,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Male,30-34,White,spouse not present,Undergraduate,United-States,Non-Government,Exec-managerial,<=50K
Female,*,Black,spouse not present,Higher education,United-States,Government,Exec-managerial,>50K
Female,40-59,Asian-Pac-Islander,spouse not present,*,*,Private,*,<=50K
Male,20-39,Black,Never-married,Higher education,North America,Private,Other-service,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,40-49,*,Divorced,Undergraduate,United-States,State-gov,*,<=50K
Female,20-39,Black,Married-civ-spouse,Higher education,North America,Private,Other,>50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,40-59,White,spouse not present,HS-grad,*,Self-emp-not-inc,Technical,>50K
Female,30-39,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,30-34,White,Never-married,Bachelors,United-States,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,>50K
Male,46,White,Married-civ-spouse,Masters,United-States,Non-Government,Exec-managerial,>50K
Male,20-29,White,Never-married,High School,North America,Private,Handlers-cleaners,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,Government,Nontechnical,>50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
